Brand,Name,Location,Latitude (generated),Longitude (generated),Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Maruti,Maruti Ignis 1.2 Delta,Mumbai,18.9667,72.8333,2017,25384,Petrol,Manual,First,20.89,1197,81.8,5,6.348266747
Hyundai,Hyundai Verna 1.6 VTVT S,Delhi,28.7,77.2,2016,27529,Petrol,Manual,Second,17.01,1591,121.3,5,6.831068468
Honda,Honda City V MT,Kochi,9.9353,76.2592,2012,69297,Petrol,Manual,First,16.8,1497,116.3,5,3.498134478
Honda,Honda City 1.5 E MT,Hyderabad,17.3667,78.4667,2009,66000,Petrol,Manual,First,17,1497,118,5,2.543822889
Mahindra,Mahindra Verito 1.5 D4 BSIV,Hyderabad,17.3667,78.4667,2012,20000,Diesel,Manual,First,21.03,1461,65,5,6.038847423
Mercedes-Benz,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,13.09,80.27,2015,67000,Diesel,Automatic,First,11.3,2987,254.8,7,35.42823716
Hyundai,Hyundai EON D Lite Plus,Coimbatore,11,76.9667,2015,36933,Petrol,Manual,First,21.1,814,55.2,5,4.789299005
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,18.9667,72.8333,2007,194000,Diesel,Manual,First,12.99,2494,100.6,8,5.376682547
Maruti,Maruti Ertiga VDI,Kolkata,22.5411,88.3378,2013,42200,Diesel,Manual,First,20.77,1248,88.76,7,5.220985926
Audi,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,11,76.9667,2015,53093,Diesel,Automatic,Second,12.07,2967,241.4,7,47.54772697
Honda,Honda City 1.5 E MT,Pune,18.5236,73.8478,2012,88000,Petrol,Manual,Third,17,1497,118,5,2.85974597
Maruti,Maruti Alto K10 LXI,Kochi,9.9353,76.2592,2017,42954,Petrol,Manual,First,24.07,998,67.1,5,5.184217658
Tata,Tata Indica V2 eLX,Chennai,13.09,80.27,2015,106000,Diesel,Manual,First,25,1396,69,5,3.835723941
BMW,BMW 5 Series 2013-2017 520d Luxury Line,Kochi,9.9353,76.2592,2015,41700,Diesel,Automatic,First,18.12,1995,190,5,25.79243177
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,11,76.9667,2018,34464,Diesel,Automatic,First,19.27,2143,170,5,35.3812271
Chevrolet,Chevrolet Beat LT,Ahmedabad,23.03,72.58,2010,15000,Petrol,Manual,First,17.8,1199,76.8,5,3.570358358
Maruti,Maruti Zen Estilo LXI BS IV,Pune,18.5236,73.8478,2010,70000,Petrol,Manual,Second,19,998,67.1,5,1.814270667
Mahindra,Mahindra XUV500 W8 4WD,Hyderabad,17.3667,78.4667,2017,119256,Diesel,Manual,First,16,2179,140,7,12.26625166
Honda,Honda City 1.5 V MT,Coimbatore,11,76.9667,2011,50036,Petrol,Manual,First,17,1497,118,5,4.750972853
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,23.03,72.58,2013,58000,Diesel,Manual,First,12.99,2494,100.6,7,11.40248794
Hyundai,Hyundai i20 1.2 Magna,Pune,18.5236,73.8478,2011,75000,Petrol,Manual,First,18.5,1197,80,5,2.552900832
Maruti,Maruti Alto K10 2010-2014 VXI,Hyderabad,17.3667,78.4667,2013,53313,Petrol,Manual,First,20.92,998,67.1,5,2.828902625
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Kolkata,22.5411,88.3378,2015,73000,Diesel,Manual,First,12.99,2494,100.6,8,9.948587653
Nissan,Nissan Micra Diesel XV,Kochi,9.9353,76.2592,2013,83989,Diesel,Manual,First,23.08,1461,63.1,5,3.977901846
Hyundai,Hyundai Creta 1.6 CRDi SX,Chennai,13.09,80.27,2015,86247,Diesel,Manual,First,19.67,1582,126.2,5,5.576752631
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,18.9667,72.8333,2016,24000,Diesel,Manual,First,12.99,2494,100.6,8,13.93998635
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,17.3667,78.4667,2010,58000,Diesel,Automatic,First,14.21,2143,203,5,20.76404106
Hyundai,Hyundai i20 Asta 1.2,Kolkata,22.5411,88.3378,2015,33000,Petrol,Manual,First,18.6,1197,81.83,5,4.96766026
Honda,Honda Accord VTi-L (AT),Hyderabad,17.3667,78.4667,2005,100000,Petrol,Automatic,First,11.1,2354,142,5,3.472739312
Toyota,Toyota Innova Crysta 2.4 ZX MT,Hyderabad,17.3667,78.4667,2017,65896,Diesel,Manual,First,13.68,2393,147.8,7,16.52345551
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,Chennai,13.09,80.27,2016,120000,Diesel,Manual,First,22.54,1396,88.73,5,4.751911046
Mahindra,Mahindra Verito Vibe 1.5 dCi D6,Mumbai,18.9667,72.8333,2013,26000,Diesel,Manual,First,20.8,1461,64.1,5,6.39420004
Maruti,Maruti Eeco 5 Seater AC,Chennai,13.09,80.27,2012,62300,Petrol,Manual,Second,15.1,1196,73,5,3.440018546
Toyota,Toyota Corolla Altis 1.8 G,Kochi,9.9353,76.2592,2012,77801,Petrol,Manual,First,14.28,1798,138.03,5,6.381350696
Toyota,Toyota Corolla Altis VL AT,Mumbai,18.9667,72.8333,2015,42000,Petrol,Automatic,First,14.28,1798,138.03,5,10.73461911
Mercedes-Benz,Mercedes-Benz A Class A180 Sport,Bangalore,12.9699,77.598,2013,35000,Petrol,Automatic,Second,15.5,1595,120.7,5,18.29707155
Hyundai,Hyundai i20 Asta 1.4 CRDi,Kolkata,22.5411,88.3378,2016,30134,Diesel,Manual,First,22.54,1396,88.73,5,5.548967076
Honda,Honda Accord 2.4 M/T,Delhi,28.7,77.2,2012,79038,Petrol,Manual,First,12.8,2354,177.6,5,5.138361435
Honda,Honda Accord 2.4 AT,Mumbai,18.9667,72.8333,2009,80000,Petrol,Automatic,Second,11.7,2354,177.6,5,4.791158179
Mahindra,Mahindra Bolero SLE BSIII,Hyderabad,17.3667,78.4667,2012,75000,Diesel,Manual,First,15.96,2523,62.1,7,6.980924659
Maruti,Maruti Ritz LDi,Bangalore,12.9699,77.598,2010,80000,Diesel,Manual,First,21.1,1248,73.9,5,2.830518629
Skoda,Skoda Superb Elegance 1.8 TSI AT,Delhi,28.7,77.2,2014,84419,Petrol,Automatic,First,13.7,1798,157.75,5,7.050878346
Honda,Honda Amaze S i-Vtech,Kolkata,22.5411,88.3378,2013,70200,Petrol,Manual,First,18,1198,86.7,5,3.388434383
Volkswagen,Volkswagen Vento Petrol Highline,Chennai,13.09,80.27,2013,98000,Petrol,Manual,Second,15.04,1598,103.6,5,3.474683237
Maruti,Maruti Ritz LDi,Chennai,13.09,80.27,2016,131503,Diesel,Manual,First,23.2,1248,73.94,5,4.33933996
Honda,Honda City 1.5 S MT,Jaipur,26.9167,75.8667,2011,54652,Petrol,Manual,First,17,1497,118,5,3.876713377
Volkswagen,Volkswagen Jetta 2007-2011 1.6 Trendline,Mumbai,18.9667,72.8333,2010,92000,Petrol,Manual,Second,14,1595,102,5,3.916967987
Ford,Ford Figo Petrol ZXI,Kolkata,22.5411,88.3378,2010,44287,Petrol,Manual,First,15.6,1196,70,5,3.441172918
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,18.5236,73.8478,2015,205000,Diesel,Manual,First,12.99,2494,100.6,7,11.2226692
Hyundai,Hyundai Elite i20 Asta Option,Hyderabad,17.3667,78.4667,2015,48000,Petrol,Manual,First,18.6,1197,81.86,5,5.386521069
Mahindra,Mahindra KUV 100 mFALCON D75 K2,Mumbai,18.9667,72.8333,2016,18000,Diesel,Manual,First,25.32,1198,77,6,10.12563018
Bentley,Bentley Flying Spur W12,Bangalore,12.9699,77.598,2008,31200,Petrol,Automatic,Second,10.2,5998,616,5,9.542066739
Honda,Honda City 1.5 V MT,Pune,18.5236,73.8478,2009,72000,Petrol,Manual,First,17,1497,118,5,2.958293912
Hyundai,Hyundai i20 Magna,Mumbai,18.9667,72.8333,2009,85000,Petrol,Manual,First,18.5,1197,80,5,2.190399314
Honda,Honda City 1.5 V MT,Kolkata,22.5411,88.3378,2010,27000,Petrol,Manual,First,17,1497,118,5,3.823910746
Toyota,Toyota Fortuner 2.8 2WD MT,Mumbai,18.9667,72.8333,2012,126000,Diesel,Manual,First,14.24,2755,174.5,7,17.58995096
Tata,Tata Indica V2 DLS BSIII,Pune,18.5236,73.8478,2017,50000,Diesel,Manual,First,17.88,1405,48.21,5,8.156047685
Honda,Honda Amaze S i-Vtech,Mumbai,18.9667,72.8333,2013,58811,Petrol,Manual,Second,18,1198,86.7,5,3.487457412
Volkswagen,Volkswagen Polo Diesel Highline 1.2L,Pune,18.5236,73.8478,2013,52196,Diesel,Manual,First,22.07,1199,73.9,5,3.661358337
Nissan,Nissan Micra Active XV,Coimbatore,11,76.9667,2017,45105,Petrol,Manual,First,19.69,1198,67.04,5,6.274912789
Hyundai,Hyundai Grand i10 Sportz,Hyderabad,17.3667,78.4667,2015,25160,Petrol,Manual,Second,18.9,1197,82,5,5.640647041
Tata,Tata Tigor 1.2 Revotron XZ Option,Hyderabad,17.3667,78.4667,2017,18000,Petrol,Manual,First,20.3,1199,84,5,6.532637847
Honda,Honda Accord 2001-2003 2.3 VTI L MT,Bangalore,12.9699,77.598,2007,74000,Petrol,Manual,First,11.9,2354,144,5,3.601992634
Mahindra,Mahindra Xylo E4,Chennai,13.09,80.27,2009,67700,Diesel,Manual,First,14,2498,112,7,6.047539347
Land,Land Rover Freelander 2 S Business Edition,Kochi,9.9353,76.2592,2015,61062,Diesel,Automatic,First,12.39,2179,147.51,5,36.16933137
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,Kolkata,22.5411,88.3378,2016,105000,Diesel,Manual,First,12.99,2494,100.6,7,12.91177449
Tata,Tata Indigo eCS eLX BS IV,Pune,18.5236,73.8478,2013,155550,Diesel,Manual,First,25,1396,69.01,5,2.657566504
Maruti,Maruti Vitara Brezza VDi Option,Delhi,28.7,77.2,2016,66000,Diesel,Manual,First,24.3,1248,88.5,5,5.341776553
Honda,Honda City 1.5 V MT,Kochi,9.9353,76.2592,2012,93884,Petrol,Manual,Second,17,1497,118,5,3.84938186
Fiat,Fiat Linea Emotion (Diesel),Mumbai,18.9667,72.8333,2009,200000,Diesel,Manual,First,20.4,1248,91.7,5,2.181196274
Tata,Tata Tiago 1.2 Revotron XZ,Kolkata,22.5411,88.3378,2016,57200,Petrol,Manual,First,23.84,1199,84,5,4.44466001
Volkswagen,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,17.3667,78.4667,2013,93568,Diesel,Manual,First,22.07,1199,73.9,5,3.470383885
Maruti,Maruti Wagon R VXI BS IV,Kolkata,22.5411,88.3378,2014,54000,Petrol,Manual,First,20.51,998,67.04,5,2.851231982
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,Bangalore,12.9699,77.598,2016,40571,Diesel,Automatic,First,17.01,1582,126.2,5,10.42843075
Audi,Audi A4 35 TDI Technology,Hyderabad,17.3667,78.4667,2015,59000,Diesel,Automatic,First,18.25,1968,187.74,5,25.25069979
BMW,BMW X1 xDrive 20d xLine,Coimbatore,11,76.9667,2017,17273,Diesel,Automatic,First,20.68,1995,190,5,32.87064272
Ford,Ford Endeavour 3.0L AT 4x2,Mumbai,18.9667,72.8333,2011,100077,Diesel,Automatic,Second,11.4,2953,153.86,7,9.231253149
Hyundai,Hyundai i10 Magna AT,Kochi,9.9353,76.2592,2011,39934,Petrol,Automatic,First,19.2,1197,80,5,4.047588573
Maruti,Maruti Vitara Brezza LDi,Bangalore,12.9699,77.598,2016,46000,Diesel,Manual,First,24.3,1248,88.5,5,6.358236391
Honda,Honda City 1.5 V MT,Coimbatore,11,76.9667,2016,30842,Petrol,Manual,First,17,1497,118,5,7.562134395
Mercedes-Benz,Mercedes-Benz New C-Class 200 K AT,Mumbai,18.9667,72.8333,2005,65000,Petrol,Automatic,Second,11.7,1796,178,5,12.20158116
Volvo,Volvo XC90 2007-2015 D5 AWD,Bangalore,12.9699,77.598,2016,70000,Diesel,Manual,First,11.1,2400,200,7,21.19236224
Toyota,Toyota Fortuner 3.0 Diesel,Chennai,13.09,80.27,2011,150152,Diesel,Manual,Second,11.5,2982,171,7,11.2472913
Hyundai,Hyundai Santro Xing GLS CNG,Bangalore,12.9699,77.598,2011,43985,CNG,Manual,First,11.88,1086,62.1,5,4.16458182
BMW,BMW X6 xDrive30d,Coimbatore,11,76.9667,2014,58598,Diesel,Automatic,First,11.2,2993,241,4,43.65496004
Tata,Tata Indigo CS eVX,Pune,18.5236,73.8478,2016,100000,Diesel,Manual,First,25,1396,69.01,5,4.405531854
Audi,Audi Q5 30 TDI quattro Premium Plus,Jaipur,26.9167,75.8667,2016,35000,Diesel,Automatic,First,14.16,1968,174.3,5,30.97351111
Hyundai,Hyundai i10 Sportz 1.2,Pune,18.5236,73.8478,2008,84500,Petrol,Manual,First,20.36,1197,78.9,5,1.706360271
Maruti,Maruti Baleno Delta 1.2,Kolkata,22.5411,88.3378,2018,18006,Petrol,Manual,First,21.4,1197,83.1,5,6.149075011
Maruti,Maruti Swift VDI,Hyderabad,17.3667,78.4667,2013,99000,Diesel,Manual,First,28.4,1248,74,5,3.51621627
Maruti,Maruti Eeco 5 Seater AC,Delhi,28.7,77.2,2014,51200,Petrol,Manual,First,15.1,1196,73,5,4.781347107
Toyota,Toyota Land Cruiser Prado VX L,Pune,18.5236,73.8478,2014,130000,Diesel,Automatic,First,11,2982,170.3,7,16.49213996
Hyundai,Hyundai Tucson 2.0 e-VGT 4WD AT GLS,Ahmedabad,23.03,72.58,2017,25000,Diesel,Automatic,First,16.38,1995,182.46,5,15.95032592
Maruti,Maruti Baleno Delta,Kochi,9.9353,76.2592,2017,32352,Petrol,Manual,First,21.4,1197,83.1,5,6.140993856
Hyundai,Hyundai i10 Sportz 1.2,Bangalore,12.9699,77.598,2011,20000,Petrol,Manual,First,20.36,1197,78.9,5,3.691956412
Audi,Audi A4 2.0 TDI,Bangalore,12.9699,77.598,2013,46000,Diesel,Automatic,Second,16.55,1968,147.51,5,20.26217748
Maruti,Maruti Dzire AMT ZXI Plus,Mumbai,18.9667,72.8333,2018,12500,Petrol,Automatic,First,22,1197,81.8,5,8.117204335
Toyota,Toyota Innova 2.5 GX 8 STR,Delhi,28.7,77.2,2011,53138,Diesel,Manual,Third,12.8,2494,102,8,7.644186117
Maruti,Maruti Swift Dzire Tour LDI,Pune,18.5236,73.8478,2013,170000,Diesel,Manual,Second,23.4,1248,74,5,2.565071544
Maruti,Maruti Swift LDI,Kolkata,22.5411,88.3378,2012,38583,Diesel,Manual,First,22.9,1248,74,5,3.471176783
Maruti,Maruti Wagon R VXI AMT Opt,Hyderabad,17.3667,78.4667,2016,26000,Petrol,Automatic,First,22.5,998,67,5,6.082038918
Hyundai,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,11,76.9667,2017,22865,Petrol,Manual,First,15.29,1591,121.3,5,9.572388791
Skoda,Skoda Laura L and K MT,Kolkata,22.5411,88.3378,2013,45000,Diesel,Manual,First,17.5,1896,106,5,7.073621669
Maruti,Maruti Swift LXI Option,Kochi,9.9353,76.2592,2017,62889,Petrol,Manual,First,20.4,1197,81.8,5,5.389517278
Maruti,Maruti Omni MPI CARGO BSIV,Pune,18.5236,73.8478,2013,153000,Petrol,Manual,First,16.8,796,34.2,5,3.055420848
Maruti,Maruti Swift VDI,Ahmedabad,23.03,72.58,2016,67000,Diesel,Manual,First,28.4,1248,74,5,5.389605236
Honda,Honda Amaze S AT i-Vtech,Mumbai,18.9667,72.8333,2014,39000,Petrol,Automatic,First,15.5,1198,86.7,5,5.808648744
Toyota,Toyota Corolla H2,Chennai,13.09,80.27,2006,164000,Petrol,Manual,Second,13.4,1794,125,5,3.911233435
Maruti,Maruti Swift Dzire Vdi BSIV,Coimbatore,11,76.9667,2018,57178,Diesel,Manual,First,19.3,1248,73.9,5,6.995214432
Audi,Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,28.7,77.2,2013,40000,Diesel,Automatic,First,17.68,1968,174.33,5,20.85187232
Chevrolet,Chevrolet Spark 1.0 LT,Mumbai,18.9667,72.8333,2007,40000,Petrol,Manual,First,18,995,62,5,2.554934199
Hyundai,Hyundai Verna CRDi ABS,Mumbai,18.9667,72.8333,2007,89564,Diesel,Manual,Third,18.1,1493,110,5,1.97482541
Maruti,Maruti Ertiga VXI,Delhi,28.7,77.2,2012,66727,Petrol,Manual,First,16.02,1373,93.7,7,5.278004566
Audi,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Mumbai,18.9667,72.8333,2013,75000,Diesel,Automatic,Second,15.73,1968,174.33,5,19.71013975
Chevrolet,Chevrolet Cruze LTZ AT,Coimbatore,11,76.9667,2017,31056,Diesel,Automatic,First,14.81,1998,163.7,5,12.50499229
Volkswagen,Volkswagen Vento Petrol Highline,Pune,18.5236,73.8478,2011,61000,Petrol,Manual,First,15.04,1598,103.6,5,3.441670736
Hyundai,Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,9.9353,76.2592,2016,34782,Petrol,Automatic,First,16.9,1197,82,5,7.146027087
Hyundai,Hyundai i10 Sportz 1.2,Coimbatore,11,76.9667,2012,31736,Petrol,Manual,First,20.36,1197,78.9,5,3.691853413
Nissan,Nissan Terrano XV D Pre,Pune,18.5236,73.8478,2014,75000,Diesel,Manual,First,19.64,1461,108.5,5,4.087960575
Mahindra,Mahindra Thar CRDe AC,Mumbai,18.9667,72.8333,2014,15000,Diesel,Manual,First,16.55,2498,105,6,10.99812116
Ford,Ford Ecosport 1.5 DV5 MT Ambiente,Coimbatore,11,76.9667,2016,38503,Diesel,Manual,First,22.7,1498,89.84,5,7.264247631
Honda,Honda BRV i-DTEC V MT,Coimbatore,11,76.9667,2017,45353,Diesel,Manual,First,21.9,1498,98.6,7,9.733153064
Land,Land Rover Range Rover HSE,Hyderabad,17.3667,78.4667,2015,30000,Diesel,Automatic,First,12.7,2179,187.7,5,41.23004741
Toyota,Toyota Etios G,Pune,18.5236,73.8478,2011,69470,Petrol,Manual,Second,17.6,1496,88.73,5,5.43273265
Volkswagen,Volkswagen Polo ALLSTAR 1.2 MPI,Coimbatore,11,76.9667,2017,25087,Petrol,Manual,First,16.47,1198,74,5,7.281183946
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,17.3667,78.4667,2015,134000,Diesel,Manual,First,12.8,2494,102,7,12.19383786
Chevrolet,Chevrolet Cruze LTZ AT,Coimbatore,11,76.9667,2015,54955,Diesel,Automatic,Third,14.81,1998,163.7,5,9.246226903
Hyundai,Hyundai Verna CRDi 1.6 SX Option,Mumbai,18.9667,72.8333,2017,28000,Diesel,Manual,First,22,1582,126.2,5,8.250548705
Honda,Honda Amaze S i-Dtech,Ahmedabad,23.03,72.58,2015,45250,Diesel,Manual,First,25.8,1498,98.6,5,5.790694876
Land,Land Rover Discovery 4 SDV6 SE,Kochi,9.9353,76.2592,2012,89190,Diesel,Automatic,Second,11.4,2993,245.41,7,46.6572141
Honda,Honda City i DTec VX Option BL,Coimbatore,11,76.9667,2017,48184,Diesel,Manual,First,26,1498,98.6,5,6.928715701
Maruti,Maruti Swift Dzire VDI,Kolkata,22.5411,88.3378,2015,42125,Diesel,Manual,First,26.59,1248,74,5,5.006411069
Nissan,Nissan Micra XV CVT,Coimbatore,11,76.9667,2017,47052,Petrol,Automatic,First,19.15,1198,75.94,5,8.656811521
Hyundai,Hyundai i10 Sportz 1.2,Mumbai,18.9667,72.8333,2011,67000,Petrol,Manual,Second,20.36,1197,78.9,5,2.302867853
Maruti,Maruti Swift Dzire VDI,Pune,18.5236,73.8478,2015,174889,Diesel,Manual,First,26.59,1248,74,5,3.897933694
Maruti,Maruti Alto LXI,Pune,18.5236,73.8478,2004,72135,Petrol,Manual,First,19.7,796,46.3,5,1.017749952
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,28.7,77.2,2017,17660,Diesel,Manual,First,24.3,1248,88.5,5,7.178450605
Honda,Honda Accord 2.4 A/T,Pune,18.5236,73.8478,2009,120000,Petrol,Automatic,First,11.7,2354,177.6,5,4.48075272
Chevrolet,Chevrolet Beat LT,Pune,18.5236,73.8478,2010,29629,Petrol,Manual,First,18.6,1199,76.8,5,2.769583765
Mercedes-Benz,Mercedes-Benz GLC 220d 4MATIC Sport,Kochi,9.9353,76.2592,2017,34848,Diesel,Automatic,First,17.9,2143,170,5,34.79655041
Mahindra,Mahindra Xylo D4 BSIV,Kolkata,22.5411,88.3378,2013,61000,Diesel,Manual,First,14,2498,112,8,6.607135375
Datsun,Datsun GO Plus T Petrol,Mumbai,18.9667,72.8333,2015,21000,Petrol,Manual,First,19.83,1198,67,7,5.838623418
Jaguar,Jaguar XF 2.2 Litre Luxury,Kochi,9.9353,76.2592,2015,27912,Diesel,Automatic,First,16.36,2179,187.7,5,38.64392989
Maruti,Maruti SX4 VDI,Kochi,9.9353,76.2592,2013,62909,Diesel,Manual,First,21.5,1248,88.8,5,3.802569267
Maruti,Maruti Celerio VXI,Kochi,9.9353,76.2592,2018,33140,Petrol,Manual,First,23.1,998,67.04,5,5.41604243
Volkswagen,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,17.3667,78.4667,2014,75000,Diesel,Automatic,First,21.21,1498,103.2,5,5.446529174
Ford,Ford EcoSport 1.5 TDCi Titanium,Kochi,9.9353,76.2592,2017,25571,Diesel,Manual,First,22.77,1498,98.59,5,8.560513581
Maruti,Maruti Ertiga VDI,Kolkata,22.5411,88.3378,2016,12020,Diesel,Manual,First,20.77,1248,88.76,7,7.361883272
Honda,Honda Brio VX AT,Mumbai,18.9667,72.8333,2014,36665,Petrol,Automatic,First,16.5,1198,86.8,5,5.641047394
Mitsubishi,Mitsubishi Pajero Sport 4X2 AT,Coimbatore,11,76.9667,2018,41502,Diesel,Automatic,First,13.5,2477,175.56,7,19.57281175
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,18.5236,73.8478,2011,130000,Diesel,Automatic,First,14.21,2143,203,5,20.30967198
Maruti,Maruti Swift VDI Optional,Bangalore,12.9699,77.598,2017,51000,Diesel,Manual,First,25.2,1248,74,5,6.18858059
Hyundai,Hyundai Accent GLE,Pune,18.5236,73.8478,2008,103000,Petrol,Manual,Second,13.2,1495,94,5,2.70864665
Audi,Audi A4 2.0 TDI,Delhi,28.7,77.2,2012,70000,Diesel,Automatic,First,16.55,1968,147.51,5,18.92418847
Honda,Honda City 1.5 S MT,Delhi,28.7,77.2,2010,56239,Petrol,Manual,Second,17,1497,118,5,3.487635062
BMW,BMW 3 Series 320d Sport,Ahmedabad,23.03,72.58,2016,40000,Diesel,Automatic,First,22.69,1995,190,5,25.20248058
Renault,Renault KWID Climber 1.0 AMT,Kochi,9.9353,76.2592,2018,19964,Petrol,Automatic,First,22.5,999,67,5,10.21059898
Mahindra,Mahindra Bolero VLX CRDe,Coimbatore,11,76.9667,2012,72246,Diesel,Manual,First,13.6,2523,63,7,9.272485939
Hyundai,Hyundai Creta 1.6 SX Diesel,Kolkata,22.5411,88.3378,2018,15000,Diesel,Manual,First,20.5,1582,126.2,5,8.773657177
Tata,Tata Nano XT,Bangalore,12.9699,77.598,2016,14000,Petrol,Manual,Fourth & Above,23.9,624,37.48,4,9.582121664
Volkswagen,Volkswagen Polo 1.2 MPI Highline,Pune,18.5236,73.8478,2016,22764,Petrol,Manual,First,16.2,1199,74,5,6.209253056
Volkswagen,Volkswagen Passat Diesel Highline 2.0 TDI,Pune,18.5236,73.8478,2012,65000,Diesel,Automatic,First,18.33,1968,167.7,5,8.058068857
Isuzu,Isuzu MU 7 4x2 HIPACK,Kolkata,22.5411,88.3378,2016,45000,Diesel,Manual,First,12.08,2999,161,7,15.62238148
Mercedes-Benz,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,11,76.9667,2017,32090,Diesel,Automatic,First,13,2143,204,5,39.70095881
Mahindra,Mahindra XUV500 W8 2WD,Pune,18.5236,73.8478,2014,83000,Diesel,Manual,First,15.1,2179,140,7,9.237732883
Mercedes-Benz,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Delhi,28.7,77.2,2011,70000,Diesel,Automatic,First,13,2143,204,5,25.12795915
Mahindra,Mahindra XUV500 W8 2WD,Chennai,13.09,80.27,2013,68000,Diesel,Manual,First,16,2179,140,7,8.610448977
Nissan,Nissan Sunny 2011-2014 XL,Jaipur,26.9167,75.8667,2012,105000,Petrol,Manual,First,16.95,1498,97.7,5,3.497844043
Hyundai,Hyundai Elantra GT,Hyderabad,17.3667,78.4667,2006,88000,Petrol,Manual,First,13,1795,127,5,3.445069124
Honda,Honda Accord VTi-L AT,Mumbai,18.9667,72.8333,2007,93000,Petrol,Automatic,Second,11.1,2354,142,5,3.879766916
Honda,Honda City i DTEC SV,Delhi,28.7,77.2,2014,107000,Diesel,Manual,First,26,1498,98.6,5,3.787141513
Toyota,Toyota Fortuner 4x4 MT,Pune,18.5236,73.8478,2011,141844,Diesel,Manual,First,12.55,2982,168.5,7,12.38587193
Nissan,Nissan Micra XV CVT,Coimbatore,11,76.9667,2015,32469,Petrol,Automatic,First,19.34,1198,76,5,6.984882859
Mahindra,Mahindra XUV500 W6 2WD,Kochi,9.9353,76.2592,2015,56318,Diesel,Manual,First,15.1,2179,140,7,11.60445349
Mini,Mini Cooper 3 DOOR D,Coimbatore,11,76.9667,2017,26002,Diesel,Automatic,First,20.7,1496,113.98,4,41.34803894
Maruti,Maruti Swift VDI BSIV,Pune,18.5236,73.8478,2014,83000,Diesel,Manual,First,25.2,1248,74,5,3.806151595
Chevrolet,Chevrolet Beat LS,Pune,18.5236,73.8478,2010,80000,Petrol,Manual,Second,18.6,1199,79.4,5,2.079826612
Maruti,Maruti Baleno Alpha 1.2,Chennai,13.09,80.27,2016,56474,Petrol,Manual,Second,21.4,1197,83.1,5,4.265020785
Mercedes-Benz,Mercedes-Benz B Class B180 Sport,Mumbai,18.9667,72.8333,2012,26000,Petrol,Automatic,Second,14.8,1595,120.69,5,17.87530425
Audi,Audi Q5 2008-2012 2.0 TFSI Quattro,Mumbai,18.9667,72.8333,2009,49000,Petrol,Automatic,Second,9.74,1984,208,5,15.29345512
Skoda,Skoda Laura 1.9 TDI AT Ambiente,Kochi,9.9353,76.2592,2010,64132,Diesel,Automatic,Second,17,1896,105,5,5.752262211
Hyundai,Hyundai Creta 1.6 CRDi SX Option,Hyderabad,17.3667,78.4667,2016,41810,Diesel,Manual,First,19.67,1582,126.2,5,7.242596394
BMW,BMW 7 Series 730Ld,Mumbai,18.9667,72.8333,2013,60000,Diesel,Automatic,First,16.46,2993,258,5,37.16597971
Ford,Ford Figo Diesel ZXI,Chennai,13.09,80.27,2014,100000,Diesel,Manual,First,20,1399,68.05,5,3.506459169
Skoda,Skoda Laura Ambiente 2.0 TDI CR AT,Pune,18.5236,73.8478,2012,75000,Diesel,Automatic,First,20,1968,138.1,5,7.509588267
Hyundai,Hyundai i20 1.4 CRDi Magna,Mumbai,18.9667,72.8333,2011,68000,Diesel,Manual,First,21.9,1396,90,5,2.907851667
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,Kochi,9.9353,76.2592,2016,43518,Diesel,Manual,First,12.99,2494,100,7,14.8348705
Maruti,Maruti A-Star AT Vxi Aktiv,Pune,18.5236,73.8478,2012,39100,Petrol,Automatic,First,16.98,998,66.1,5,4.798975936
